lr-AdamW,step,train_loss_phi,train_loss_psi,train_loss_omega,train_loss_tau,train_loss_CA:C:1N,train_loss_C:1N:1CA,train_loss_A,train_loss_R,train_loss_N,train_loss_D,train_loss_C,train_loss_Q,train_loss_E,train_loss_G,train_loss_H,train_loss_I,train_loss_L,train_loss_K,train_loss_M,train_loss_F,train_loss_P,train_loss_S,train_loss_T,train_loss_W,train_loss_Y,train_loss_V,train_loss_-,train_loss,epoch,val_loss_phi,val_loss_psi,val_loss_omega,val_loss_tau,val_loss_CA:C:1N,val_loss_C:1N:1CA,val_loss_A,val_loss_R,val_loss_N,val_loss_D,val_loss_C,val_loss_Q,val_loss_E,val_loss_G,val_loss_H,val_loss_I,val_loss_L,val_loss_K,val_loss_M,val_loss_F,val_loss_P,val_loss_S,val_loss_T,val_loss_W,val_loss_Y,val_loss_V,val_loss_-,val_loss
,145874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,0.23498395085334778,0.2981790006160736,0.06678671389818192,0.029937388375401497,0.014440597966313362,0.020065980032086372,0.024161390960216522,0.018392523750662804,0.014203213155269623,0.019736070185899734,0.0065916599705815315,0.014673561789095402,0.022153502330183983,0.017667235806584358,0.009631919674575329,0.018565932288765907,0.02847658097743988,0.01995798945426941,0.007033379282802343,0.01468190923333168,0.013222715817391872,0.019274750724434853,0.01781662553548813,0.006282859016209841,0.013185286894440651,0.023266620934009552,0.0009168858523480594,0.03682541847229004
1.9450000000000002e-05,145875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,145999,0.2512025237083435,0.3133634626865387,0.09606514126062393,0.0470910370349884,0.034181807190179825,0.03988748788833618,0.04438822716474533,0.03306688740849495,0.013778898864984512,0.02529013715684414,0.013589133508503437,0.020779941231012344,0.03971349075436592,0.03392619639635086,0.012446118518710136,0.03182212635874748,0.03535139188170433,0.029650578275322914,0.01129515003412962,0.021209469065070152,0.018109798431396484,0.03642953187227249,0.018318241462111473,0.007960308343172073,0.013678360730409622,0.04495802894234657,0.00761795649304986,0.04796931520104408,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146199,0.29356661438941956,0.37540265917778015,0.07896700501441956,0.06801078468561172,0.026978187263011932,0.03457712009549141,0.04072297737002373,0.03358668088912964,0.019835539162158966,0.02358897030353546,0.014843546785414219,0.023291800171136856,0.025468679144978523,0.030448565259575844,0.01655091904103756,0.025548074394464493,0.05057387426495552,0.02882983908057213,0.02066974900662899,0.030469801276922226,0.024470269680023193,0.03588252514600754,0.021111436188220978,0.01655718870460987,0.02944023720920086,0.027214016765356064,0.008839806541800499,0.052794329822063446,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,0.2396964281797409,0.30062469840049744,0.06975501030683517,0.03338265419006348,0.01791778765618801,0.023781968280673027,0.024007011204957962,0.01685956120491028,0.015578591264784336,0.01884855516254902,0.006741043645888567,0.014337422326207161,0.022280309349298477,0.017072897404432297,0.00992698036134243,0.020354554057121277,0.02643669955432415,0.019477467983961105,0.00781775638461113,0.014972401782870293,0.01340522151440382,0.018225381150841713,0.01723850704729557,0.006239184178411961,0.011569472961127758,0.021624291315674782,0.0016093055019155145,0.037399306893348694
1.9500000000000003e-05,146250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146399,0.23898564279079437,0.2873035669326782,0.07219622284173965,0.025334352627396584,0.0215414110571146,0.024436112493276596,0.034807510673999786,0.024286877363920212,0.028002997860312462,0.024913199245929718,0.01312983687967062,0.03386814147233963,0.03233654797077179,0.019272733479738235,0.018263645470142365,0.03822394087910652,0.036279816180467606,0.03243135288357735,0.02116195671260357,0.022837191820144653,0.01897621527314186,0.030443383380770683,0.027661869302392006,0.01835682801902294,0.016013260930776596,0.0278744176030159,0.005392190534621477,0.044234488159418106,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146599,0.2992652952671051,0.30114856362342834,0.07574111968278885,0.0562344528734684,0.0285810399800539,0.04083865135908127,0.028789851814508438,0.026828093454241753,0.02126077190041542,0.017466330900788307,0.016376862302422523,0.02276155911386013,0.038512904196977615,0.028864331543445587,0.024691985920071602,0.023327140137553215,0.03675727918744087,0.032579515129327774,0.009649745188653469,0.01648743636906147,0.014313657768070698,0.0370074100792408,0.026801109313964844,0.014509323984384537,0.025228852406144142,0.035021573305130005,0.00728761637583375,0.04838268831372261,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,0.2465684860944748,0.3085128962993622,0.06935718655586243,0.031256746500730515,0.015650203451514244,0.020535824820399284,0.025404075160622597,0.01848508231341839,0.016390396282076836,0.020007509738206863,0.006898010149598122,0.015069630928337574,0.023984521627426147,0.018087118864059448,0.010053018108010292,0.02076796628534794,0.02991355024278164,0.0208370853215456,0.00745856948196888,0.015154636465013027,0.013088072650134563,0.01993565820157528,0.01942780427634716,0.00628995057195425,0.014381431974470615,0.023486586287617683,0.0010027769021689892,0.03844461962580681
1.955e-05,146625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146799,0.20740170776844025,0.27126792073249817,0.05777869001030922,0.03615527227520943,0.024172872304916382,0.024944525212049484,0.03164990246295929,0.02218700386583805,0.01612880453467369,0.017911959439516068,0.018855221569538116,0.01553769875317812,0.027620190754532814,0.020474271848797798,0.01704885996878147,0.030182523652911186,0.03991212323307991,0.019685450941324234,0.017352962866425514,0.01440324354916811,0.02060271054506302,0.01889762654900551,0.02804064378142357,0.02294633351266384,0.014268878847360611,0.03049328923225403,0.00774508947506547,0.03976539894938469,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146999,0.2360069900751114,0.3364947438240051,0.07971556484699249,0.05564487725496292,0.023374956101179123,0.028357356786727905,0.02849573642015457,0.03414728119969368,0.02568361908197403,0.02141462080180645,0.016626685857772827,0.02016671746969223,0.02626662887632847,0.020524488762021065,0.017037149518728256,0.02934158220887184,0.02597835101187229,0.019154876470565796,0.013183366507291794,0.030294548720121384,0.029710231348872185,0.029011758044362068,0.030329810455441475,0.010630420409142971,0.01991788111627102,0.025171682238578796,0.006326968315988779,0.04588921740651131,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,0.23610517382621765,0.2901879549026489,0.06676819920539856,0.02903849072754383,0.013518759980797768,0.01957443356513977,0.023581933230161667,0.01879964955151081,0.015386016108095646,0.020409012213349342,0.006950135808438063,0.014010976068675518,0.02273356355726719,0.0172559954226017,0.01003261934965849,0.020297542214393616,0.02762402780354023,0.02006947435438633,0.007771158590912819,0.013512560166418552,0.013581930659711361,0.021000385284423828,0.017666764557361603,0.006534177344292402,0.01356055960059166,0.021782688796520233,0.0009230367140844464,0.03661767393350601
1.9600000000000002e-05,147000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,147199,0.231989786028862,0.29177895188331604,0.06381787359714508,0.03137452155351639,0.02448766492307186,0.02811906486749649,0.030181998386979103,0.028520997613668442,0.01839389279484749,0.024719471111893654,0.011152232997119427,0.01585417427122593,0.02918127179145813,0.02064405381679535,0.009373421780765057,0.01785786636173725,0.03164800629019737,0.03281129524111748,0.013845942914485931,0.026250261813402176,0.018555734306573868,0.03370564058423042,0.01251134742051363,0.011462247930467129,0.015204724855720997,0.02729152888059616,0.006236478686332703,0.0409989058971405,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,147374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,0.2389344871044159,0.29692021012306213,0.06938070058822632,0.030775394290685654,0.016360048204660416,0.021126627922058105,0.02566155418753624,0.0174051932990551,0.014310216531157494,0.018942059949040413,0.0069474996998906136,0.015485433861613274,0.023427532985806465,0.01678520441055298,0.009605898521840572,0.019174735993146896,0.026593051850795746,0.020328829064965248,0.007153729908168316,0.014628257602453232,0.013103952631354332,0.020466452464461327,0.017427712678909302,0.0069793337024748325,0.012836726382374763,0.023113874718546867,0.0008571859216317534,0.03721229359507561
1.9650000000000003e-05,147375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,147399,0.243073970079422,0.2964630126953125,0.058847203850746155,0.02357257343828678,0.013047059066593647,0.020178530365228653,0.024017509073019028,0.01853565312922001,0.015628602355718613,0.024003993719816208,0.009270611219108105,0.016061684116721153,0.023259224370121956,0.02973971702158451,0.01276369858533144,0.019655363634228706,0.03336261212825775,0.01772969402372837,0.009292412549257278,0.018600041046738625,0.015748117119073868,0.01820286549627781,0.021882107481360435,0.00963768269866705,0.013088640756905079,0.024343904107809067,0.005730722565203905,0.03836063668131828,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,147599,0.2465820014476776,0.28862518072128296,0.0702357292175293,0.041833750903606415,0.02651507407426834,0.038872506469488144,0.025606075301766396,0.01865966245532036,0.021275974810123444,0.021188611164689064,0.008579413406550884,0.017021361738443375,0.03263567015528679,0.02613891288638115,0.009340181946754456,0.028831975534558296,0.02577158249914646,0.024895882233977318,0.011662838980555534,0.023323871195316315,0.018645742908120155,0.01920573227107525,0.018470272421836853,0.007595292292535305,0.01943797618150711,0.031956326216459274,0.006972437258809805,0.04184741526842117,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,147749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,0.24124573171138763,0.2962127923965454,0.07058834284543991,0.03190436214208603,0.015620019286870956,0.021309955045580864,0.024220138788223267,0.01816624216735363,0.015224423259496689,0.020309405401349068,0.00676596537232399,0.013984257355332375,0.023340417072176933,0.01728537678718567,0.009265129454433918,0.02095983922481537,0.027721621096134186,0.020605692639946938,0.007695238571614027,0.015146162360906601,0.013020512647926807,0.018578514456748962,0.017660317942500114,0.006144792772829533,0.013285143300890923,0.021200725808739662,0.0012220413191244006,0.037358637899160385
1.97e-05,147750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,147799,0.24860936403274536,0.33736374974250793,0.06586478650569916,0.031853534281253815,0.024904044345021248,0.026998983696103096,0.02567462809383869,0.027782388031482697,0.02289966121315956,0.026044240221381187,0.0144156813621521,0.01585230603814125,0.030160022899508476,0.02281945012509823,0.017952904105186462,0.03351183608174324,0.030302027240395546,0.02747981622815132,0.011273890733718872,0.023777050897479057,0.024055903777480125,0.03591937571763992,0.02211984060704708,0.012152218259871006,0.021582677960395813,0.02623218670487404,0.006963272113353014,0.044983915984630585,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,147999,0.27487921714782715,0.3405154049396515,0.09395907819271088,0.04706069454550743,0.02160671353340149,0.02520831860601902,0.028078652918338776,0.023569848388433456,0.015291424468159676,0.027263352647423744,0.019014881923794746,0.017974568530917168,0.025914538651704788,0.02364039048552513,0.012081501074135303,0.021217571571469307,0.022838950157165527,0.018956393003463745,0.01467613410204649,0.028750935569405556,0.015742534771561623,0.026840273290872574,0.021760590374469757,0.01211343053728342,0.015046238899230957,0.02688678912818432,0.007892653346061707,0.04551040753722191,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,148124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0.23842334747314453,0.2975265383720398,0.0672491043806076,0.030607493594288826,0.01559669803828001,0.021841619163751602,0.024658329784870148,0.019511060789227486,0.014695600606501102,0.019698644056916237,0.007323098834604025,0.014372849836945534,0.022860419005155563,0.0176383126527071,0.009937584400177002,0.01956752873957157,0.028546910732984543,0.02041032910346985,0.008115642704069614,0.015116622671484947,0.013737601228058338,0.01935267634689808,0.01876005157828331,0.007642047014087439,0.01392331812530756,0.023943454027175903,0.0011460335226729512,0.037488989531993866
1.9750000000000002e-05,148125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,148199,0.2299531251192093,0.2875973880290985,0.07652387768030167,0.027728648856282234,0.020070785656571388,0.027897490188479424,0.02329796552658081,0.02203153446316719,0.020178476348519325,0.027724960818886757,0.013174941763281822,0.017478814348578453,0.025098362937569618,0.02428484708070755,0.010123935528099537,0.016879314556717873,0.03017341159284115,0.02821086160838604,0.013412165455520153,0.01751377247273922,0.014471669681370258,0.027157722041010857,0.021429721266031265,0.007636537309736013,0.017134029418230057,0.0227618720382452,0.006617075297981501,0.03987271338701248,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,148399,0.25796234607696533,0.30254656076431274,0.07148607820272446,0.04184680059552193,0.01859547756612301,0.025724971666932106,0.024772783741354942,0.027666445821523666,0.02166561968624592,0.038146283477544785,0.012504099868237972,0.026277804747223854,0.04472227767109871,0.023806437849998474,0.013573293574154377,0.03390585258603096,0.034827735275030136,0.026999378576874733,0.012628857977688313,0.025493552908301353,0.024587269872426987,0.027897456660866737,0.034524399787187576,0.011848398484289646,0.018208427354693413,0.047017648816108704,0.0059384373016655445,0.046487949788570404,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,148499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,0.24166665971279144,0.2971227765083313,0.07231518626213074,0.0312185138463974,0.01639585569500923,0.022805718705058098,0.025706147775053978,0.01861702837049961,0.015936462208628654,0.021657852455973625,0.006676123011857271,0.015587501227855682,0.02314583584666252,0.01682070456445217,0.011152859777212143,0.01978154294192791,0.029300948604941368,0.020377282053232193,0.008105450309813023,0.015817660838365555,0.013490265235304832,0.020648812875151634,0.01880732551217079,0.007392563857138157,0.014384166337549686,0.02250230871140957,0.0007809187518432736,0.03808201476931572
1.9800000000000004e-05,148500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,148599,0.3082866668701172,0.34218400716781616,0.07805155217647552,0.040949735790491104,0.01914593204855919,0.025749849155545235,0.03508799150586128,0.032575204968452454,0.02045207843184471,0.03427742049098015,0.01056200172752142,0.022965628653764725,0.039308685809373856,0.017066871747374535,0.01772434450685978,0.03074692003428936,0.03688499331474304,0.03479066118597984,0.016175542026758194,0.02253693901002407,0.01506731566041708,0.02786615490913391,0.032271672040224075,0.015149555169045925,0.016877122223377228,0.027460366487503052,0.006589388940483332,0.04914091154932976,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,148799,0.24937684834003448,0.2650172710418701,0.06399338692426682,0.044108886271715164,0.020916664972901344,0.025631245225667953,0.04210953786969185,0.02756352536380291,0.020092854276299477,0.021863903850317,0.008013627491891384,0.02664759010076523,0.024732805788517,0.020111067220568657,0.011609845794737339,0.035960156470537186,0.03608954697847366,0.026683824136853218,0.021201124414801598,0.025056106969714165,0.01208445243537426,0.02362740784883499,0.026379844173789024,0.012457859702408314,0.01924421824514866,0.03865895792841911,0.006252240855246782,0.04279573634266853,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,148874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,0.23778076469898224,0.2909150719642639,0.06707001477479935,0.029864424839615822,0.014782554470002651,0.020637663081288338,0.02295965887606144,0.01777566969394684,0.015495152212679386,0.017821623012423515,0.006786724552512169,0.014648672193288803,0.023420630022883415,0.01754884049296379,0.009020102210342884,0.018552422523498535,0.026491960510611534,0.019783278927206993,0.00705698411911726,0.015011259354650974,0.012168720364570618,0.01935502327978611,0.01668902486562729,0.0060290079563856125,0.013078211806714535,0.02062222920358181,0.0009012231603264809,0.036380257457494736
1.985e-05,148875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,148999,0.2370399385690689,0.2711654007434845,0.07246240973472595,0.027976861223578453,0.02070838399231434,0.031325265765190125,0.03152051195502281,0.029188700020313263,0.018625224009156227,0.025327088311314583,0.011340762488543987,0.019898520782589912,0.0389036126434803,0.028444591909646988,0.016748104244470596,0.024911994114518166,0.04696381837129593,0.029976917430758476,0.017294349148869514,0.019059697166085243,0.01637754775583744,0.02863781712949276,0.0238654688000679,0.014354699291288853,0.01512397825717926,0.03443723917007446,0.007729596458375454,0.04294105991721153,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149199,0.22166676819324493,0.2852916121482849,0.09731221199035645,0.04206813871860504,0.03242034092545509,0.04132366180419922,0.022991377860307693,0.015798982232809067,0.014806408435106277,0.01691819541156292,0.01099985372275114,0.012444645166397095,0.023389281705021858,0.022734368219971657,0.009399954229593277,0.01870597153902054,0.026524174958467484,0.0321219302713871,0.009221181273460388,0.02091861516237259,0.019433608278632164,0.019327431917190552,0.01898844540119171,0.01159356627613306,0.0167639572173357,0.02089790068566799,0.006940106395632029,0.04040750488638878,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,0.23334987461566925,0.29195162653923035,0.06894199550151825,0.03134648874402046,0.015857618302106857,0.02285996824502945,0.023611927404999733,0.017645714804530144,0.014811089262366295,0.019583383575081825,0.006575590930879116,0.014894557185471058,0.02221604622900486,0.01702222228050232,0.010486982762813568,0.01735379546880722,0.027101557701826096,0.019123420119285583,0.007233416195958853,0.014455166645348072,0.01415702048689127,0.019052164629101753,0.017368029803037643,0.006437662523239851,0.012414038181304932,0.022634774446487427,0.0008687862427905202,0.03664277493953705
1.9900000000000003e-05,149250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149399,0.23506289720535278,0.27276408672332764,0.0758049264550209,0.034943047910928726,0.0203006062656641,0.028516849502921104,0.03452152758836746,0.034658562391996384,0.029627753421664238,0.03542044013738632,0.00992316473275423,0.026119152083992958,0.038473162800073624,0.03233816474676132,0.009769373573362827,0.01927158609032631,0.03361883386969566,0.015947183594107628,0.012035910040140152,0.022881224751472473,0.021081754937767982,0.020508093759417534,0.023739052936434746,0.014150763861835003,0.01987060345709324,0.023026438429951668,0.005760611034929752,0.04259762167930603,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149599,0.28212371468544006,0.3137545585632324,0.07473967969417572,0.03880741447210312,0.02103029377758503,0.03617338463664055,0.03146776556968689,0.02804010547697544,0.024627745151519775,0.023035448044538498,0.010042285546660423,0.019034428521990776,0.031821489334106445,0.025680536404252052,0.022159317508339882,0.02432670257985592,0.0470319539308548,0.02851259335875511,0.013434259220957756,0.02363845519721508,0.028110215440392494,0.024874482303857803,0.029407935217022896,0.012181063182651997,0.016908472403883934,0.04106609895825386,0.0066511742770671844,0.04735857993364334,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,0.24565882980823517,0.3055591583251953,0.07801701128482819,0.034523144364356995,0.018081702291965485,0.023249072954058647,0.025111062452197075,0.018620353192090988,0.014955654740333557,0.019666122272610664,0.007518121972680092,0.014703255146741867,0.02321828156709671,0.017209626734256744,0.009364036843180656,0.019607026129961014,0.029412927106022835,0.02016090601682663,0.008150339126586914,0.016496382653713226,0.013465802185237408,0.021192578598856926,0.01826520636677742,0.006982028018683195,0.013482246547937393,0.022510943934321404,0.0009004599996842444,0.03874378278851509
1.995e-05,149625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149799,0.2790011465549469,0.3473556935787201,0.08563139289617538,0.03664903715252876,0.03742290288209915,0.028490470722317696,0.03872695937752724,0.0311146043241024,0.022945832461118698,0.0321563296020031,0.02188541553914547,0.016475170850753784,0.035388484597206116,0.03164251148700714,0.018516767770051956,0.023937901481986046,0.0360560417175293,0.04277470335364342,0.013404958881437778,0.028686203062534332,0.025064250454306602,0.02543795108795166,0.02350044809281826,0.014417671598494053,0.01565394550561905,0.0317445807158947,0.008187348023056984,0.05008402466773987,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149999,0.1522676795721054,0.2138105183839798,0.04927089065313339,0.019671455025672913,0.01868351735174656,0.021101510152220726,0.0181368850171566,0.021627146750688553,0.03440413251519203,0.023460114374756813,0.01222708448767662,0.02729635313153267,0.01956292800605297,0.0205597635358572,0.021271606907248497,0.023069705814123154,0.03105299174785614,0.031842801719903946,0.0070753139443695545,0.022558579221367836,0.022794952616095543,0.01927107572555542,0.02014996111392975,0.017092565074563026,0.017332840710878372,0.03150440752506256,0.005453300662338734,0.03416851907968521,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,0.2430991381406784,0.2955136299133301,0.07165694236755371,0.03096858412027359,0.015981772914528847,0.021567072719335556,0.024493256583809853,0.018883604556322098,0.016336532309651375,0.020803526043891907,0.006796805188059807,0.015500668436288834,0.024748938158154488,0.016763577237725258,0.009325642138719559,0.019834190607070923,0.028386320918798447,0.021824466064572334,0.00791956391185522,0.015533069148659706,0.014378557913005352,0.020597536116838455,0.017555315047502518,0.007008499000221491,0.013095473870635033,0.022367825731635094,0.0009597594616934657,0.03784815967082977
2e-05,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150199,0.24638107419013977,0.32757875323295593,0.07606383413076401,0.03581682965159416,0.01912466064095497,0.02264411188662052,0.02052471600472927,0.016681712120771408,0.024032259359955788,0.022926652804017067,0.01413931418210268,0.01516503095626831,0.02882145158946514,0.022706517949700356,0.01680496521294117,0.02110510878264904,0.029524484649300575,0.016752563416957855,0.015696892514824867,0.01647883653640747,0.022093866020441055,0.01984846591949463,0.02395457960665226,0.010091367177665234,0.018343539908528328,0.02929256297647953,0.0065074339509010315,0.04218894988298416,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0.2408648282289505,0.2983676493167877,0.07053931057453156,0.031162157654762268,0.015484835021197796,0.02061496675014496,0.024051930755376816,0.018693123012781143,0.015722574666142464,0.020424410700798035,0.006079105194658041,0.01549818180501461,0.022374862805008888,0.017640965059399605,0.010511204600334167,0.020679203793406487,0.02882905676960945,0.01982446387410164,0.007342282682657242,0.014928695745766163,0.01421595923602581,0.019992701709270477,0.018367674201726913,0.006910679396241903,0.01281070802360773,0.022629553452134132,0.0009282974060624838,0.037610720843076706
2.0050000000000003e-05,150375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150399,0.3054911196231842,0.3260028660297394,0.09813252091407776,0.04735782369971275,0.034870948642492294,0.03853217884898186,0.024789990857243538,0.02974732033908367,0.023853499442338943,0.027373939752578735,0.02002459019422531,0.014956836588680744,0.02455625869333744,0.017070403322577477,0.015715979039669037,0.03663991391658783,0.032178450375795364,0.036887817084789276,0.01939748041331768,0.026652511209249496,0.021525664255023003,0.026362430304288864,0.030258292332291603,0.00965331494808197,0.01840161345899105,0.029651232063770294,0.008246702142059803,0.04979006573557854,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150599,0.2506141662597656,0.30997636914253235,0.11092928051948547,0.04405761510133743,0.02632087469100952,0.027190377935767174,0.03250276669859886,0.027871111407876015,0.02170408144593239,0.0258401557803154,0.010617968626320362,0.02167384885251522,0.01708609238266945,0.01954634301364422,0.014836053363978863,0.025270303711295128,0.03795868903398514,0.027895301580429077,0.009974896907806396,0.02395477332174778,0.02347562462091446,0.028511984273791313,0.023844392970204353,0.015324589796364307,0.023614253848791122,0.03294774517416954,0.006476988084614277,0.0459265410900116,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,0.2477961778640747,0.29847702383995056,0.06887181103229523,0.028577590361237526,0.014627493917942047,0.02033219486474991,0.023699402809143066,0.018001940101385117,0.01467029470950365,0.01948157697916031,0.006830913946032524,0.013931465335190296,0.023166095837950706,0.01690821349620819,0.009826081804931164,0.02008870802819729,0.02830662950873375,0.020403578877449036,0.0073476224206388,0.015302862972021103,0.012883814983069897,0.019168134778738022,0.017405956983566284,0.007001759484410286,0.01360340230166912,0.02297218330204487,0.0009107227087952197,0.03742939606308937
2.01e-05,150750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150799,0.27182483673095703,0.3224322497844696,0.08889005333185196,0.043210603296756744,0.027093827724456787,0.034484293311834335,0.039300668984651566,0.029617125168442726,0.014514386653900146,0.026961708441376686,0.014454960823059082,0.03327827900648117,0.028364326804876328,0.028166646137833595,0.01434722263365984,0.023301029577851295,0.032858606427907944,0.023220641538500786,0.013331053778529167,0.018678011372685432,0.018965240567922592,0.03188815340399742,0.030837437137961388,0.008873019367456436,0.01508803479373455,0.03265705704689026,0.006688584107905626,0.04716029763221741,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150999,0.267741322517395,0.3630638122558594,0.055584173649549484,0.033838141709566116,0.017675364390015602,0.019874054938554764,0.028369000181555748,0.027430471032857895,0.020777003839612007,0.019145525991916656,0.012722672894597054,0.023695148527622223,0.026361193507909775,0.027330318465828896,0.019196724519133568,0.018115587532520294,0.03212433308362961,0.024726267904043198,0.010298226960003376,0.03192424029111862,0.025477182120084763,0.03918541595339775,0.022011639550328255,0.011200536973774433,0.021424628794193268,0.03792644292116165,0.006267172750085592,0.046055059880018234,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,0.2383822798728943,0.2980366051197052,0.0663403645157814,0.02980673871934414,0.016290677711367607,0.020469175651669502,0.024980084970593452,0.018880020827054977,0.015904782339930534,0.01892782934010029,0.008285149931907654,0.014079851098358631,0.021876433864235878,0.018106570467352867,0.010121448896825314,0.018591096624732018,0.027793768793344498,0.02028551883995533,0.008242817595601082,0.014397965744137764,0.014071904122829437,0.01918310672044754,0.01837153546512127,0.006721138022840023,0.012576811015605927,0.023112080991268158,0.001457497477531433,0.037233076989650726
2.0150000000000002e-05,151125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151199,0.26965051889419556,0.35628989338874817,0.0731649398803711,0.03534003719687462,0.026599422097206116,0.02939760684967041,0.02233896404504776,0.03126414120197296,0.019937438890337944,0.0272314865142107,0.00951389316469431,0.01993572525680065,0.040604207664728165,0.02596127614378929,0.01874466799199581,0.027332700788974762,0.030369089916348457,0.023976260796189308,0.010434458963572979,0.01963783986866474,0.01918560266494751,0.021927360445261,0.02149880677461624,0.012759448029100895,0.01860390044748783,0.03334389254450798,0.006465911399573088,0.04635220766067505,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151399,0.23632144927978516,0.25985851883888245,0.07139565050601959,0.04707961156964302,0.03198586776852608,0.03333914279937744,0.035444870591163635,0.023877853527665138,0.02563987486064434,0.028370708227157593,0.02402074635028839,0.02087404951453209,0.03082507848739624,0.029189007356762886,0.01608988083899021,0.03803452476859093,0.03851867839694023,0.033259205520153046,0.012416573241353035,0.024173293262720108,0.017287900671362877,0.019199401140213013,0.023130249232053757,0.018137337639927864,0.01668384112417698,0.03364351764321327,0.0069446200504899025,0.04428672417998314,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
