lr-AdamW,step,train_loss_phi,train_loss_psi,train_loss_omega,train_loss_tau,train_loss_CA:C:1N,train_loss_C:1N:1CA,train_loss,epoch,val_loss_phi,val_loss_psi,val_loss_omega,val_loss_tau,val_loss_CA:C:1N,val_loss_C:1N:1CA,val_loss
,31019,,,,,,,,329,0.2173275500535965,0.26601189374923706,0.06671451032161713,0.029619576409459114,0.014478613622486591,0.020666949450969696,0.10246983915567398
9.9e-05,31020,,,,,,,,,,,,,,,
,31113,0.25578299164772034,0.27971887588500977,0.08249341696500778,0.044154245406389236,0.02368501015007496,0.03513132035732269,0.12016098201274872,330,,,,,,,
,31113,,,,,,,,330,0.21568793058395386,0.26429474353790283,0.0625179260969162,0.028852539137005806,0.014693936333060265,0.019606642425060272,0.10094227641820908
9.93e-05,31114,,,,,,,,,,,,,,,
,31207,0.2164388746023178,0.28210076689720154,0.07504790276288986,0.028903594240546227,0.015197375789284706,0.017600219696760178,0.105881467461586,331,,,,,,,
,31207,,,,,,,,331,0.21617542207241058,0.26656460762023926,0.06530778110027313,0.02848544716835022,0.015387922525405884,0.020857643336057663,0.10212981700897217
9.96e-05,31208,,,,,,,,,,,,,,,
,31301,0.21303659677505493,0.26618701219558716,0.07587433606386185,0.03793865814805031,0.017664575949311256,0.025080356746912003,0.10596358776092529,332,,,,,,,
,31301,,,,,,,,332,0.21957843005657196,0.26631981134414673,0.06137094646692276,0.026763249188661575,0.013235680758953094,0.018800869584083557,0.1010114923119545
9.99e-05,31302,,,,,,,,,,,,,,,
,31395,0.20931623876094818,0.26278868317604065,0.048370249569416046,0.020733997225761414,0.009790414944291115,0.014772971160709858,0.094295434653759,333,,,,,,,
,31395,,,,,,,,333,0.22322583198547363,0.27102547883987427,0.060952313244342804,0.03040325455367565,0.01519730594009161,0.021185947582125664,0.10366501659154892
0.0001002,31396,,,,,,,,,,,,,,,
,31489,0.22630135715007782,0.293335497379303,0.058979813009500504,0.03781531751155853,0.0227412898093462,0.025127965956926346,0.11071687936782837,334,,,,,,,
,31489,,,,,,,,334,0.21431195735931396,0.26382580399513245,0.06482566893100739,0.030279716476798058,0.016911210492253304,0.022438831627368927,0.10209886729717255
0.0001005,31490,,,,,,,,,,,,,,,
,31583,0.21907354891300201,0.27209317684173584,0.056415069848299026,0.03271256387233734,0.016814641654491425,0.018550358712673187,0.10260989516973495,335,,,,,,,
,31583,,,,,,,,335,0.21682316064834595,0.2648204267024994,0.0636991411447525,0.030798085033893585,0.01437563356012106,0.02164391241967678,0.10202673077583313
0.0001008,31584,,,,,,,,,,,,,,,
,31677,0.19929112493991852,0.2725929319858551,0.05697868391871452,0.025210026651620865,0.01522622536867857,0.01865328662097454,0.09799204766750336,336,,,,,,,
,31677,,,,,,,,336,0.2207021713256836,0.2766651511192322,0.0672924667596817,0.031007656827569008,0.016131507232785225,0.022156205028295517,0.10565918684005737
0.0001011,31678,,,,,,,,,,,,,,,
,31771,0.22337955236434937,0.29237309098243713,0.0797630101442337,0.04330397769808769,0.024296104907989502,0.02815069630742073,0.11521106958389282,337,,,,,,,
,31771,,,,,,,,337,0.2198076993227005,0.27043384313583374,0.0645962804555893,0.029537182301282883,0.015207678079605103,0.02141069434583187,0.10349889099597931
0.0001014,31772,,,,,,,,,,,,,,,
,31865,0.23315857350826263,0.2855816185474396,0.06310078501701355,0.0370023287832737,0.02301252819597721,0.028708653524518013,0.11176075786352158,338,,,,,,,
,31865,,,,,,,,338,0.21910901367664337,0.2637733817100525,0.06403438746929169,0.029823478311300278,0.01626424863934517,0.022120321169495583,0.10252080857753754
0.00010169999999999999,31866,,,,,,,,,,,,,,,
,31959,0.23529668152332306,0.2756783962249756,0.06473784148693085,0.027138294652104378,0.015098256058990955,0.022232092916965485,0.10669692605733871,339,,,,,,,
,31959,,,,,,,,339,0.21975381672382355,0.27018195390701294,0.06417536735534668,0.030369427055120468,0.01494599413126707,0.02122703194618225,0.10344227403402328
0.000102,31960,,,,,,,,,,,,,,,
,32053,0.20272640883922577,0.26335981488227844,0.05443207174539566,0.03121606446802616,0.01842190884053707,0.0246349535882473,0.09913187474012375,340,,,,,,,
,32053,,,,,,,,340,0.21787196397781372,0.2652743458747864,0.06858652830123901,0.029254352673888206,0.015018775127828121,0.020454440265893936,0.10274340957403183
0.00010229999999999999,32054,,,,,,,,,,,,,,,
,32147,0.2301774024963379,0.27567243576049805,0.061932265758514404,0.03207404538989067,0.01757034845650196,0.02557455003261566,0.1071668490767479,341,,,,,,,
,32147,,,,,,,,341,0.22116093337535858,0.2724664509296417,0.06395087391138077,0.028805823996663094,0.01594819314777851,0.02181803062558174,0.10402505099773407
0.0001026,32148,,,,,,,,,,,,,,,
,32241,0.22105512022972107,0.2861214280128479,0.054538827389478683,0.029084790498018265,0.014099434949457645,0.022181706503033638,0.10451354831457138,342,,,,,,,
,32241,,,,,,,,342,0.21703748404979706,0.26489654183387756,0.06589013338088989,0.02925008535385132,0.016329240053892136,0.021966461092233658,0.10256165266036987
0.0001029,32242,,,,,,,,,,,,,,,
,32335,0.2285037338733673,0.2821885049343109,0.06096452474594116,0.034142110496759415,0.019392989575862885,0.025826970115303993,0.10850314795970917,343,,,,,,,
,32335,,,,,,,,343,0.2257036417722702,0.26833316683769226,0.06812883168458939,0.031977578997612,0.01612578146159649,0.021387983113527298,0.10527615994215012
0.00010319999999999999,32336,,,,,,,,,,,,,,,
,32429,0.2301163524389267,0.2709859609603882,0.06111426651477814,0.02550203911960125,0.016293639317154884,0.021541660651564598,0.10425899922847748,344,,,,,,,
,32429,,,,,,,,344,0.21726667881011963,0.267700731754303,0.06391485035419464,0.029945645481348038,0.015534370206296444,0.020921066403388977,0.10254722088575363
0.00010349999999999998,32430,,,,,,,,,,,,,,,
,32523,0.20837903022766113,0.2701040804386139,0.06282459199428558,0.029279125854372978,0.01919502206146717,0.024230564013123512,0.10233540832996368,345,,,,,,,
,32523,,,,,,,,345,0.21270489692687988,0.26780280470848083,0.060874614864587784,0.027313845232129097,0.013524606823921204,0.018731268122792244,0.10015866905450821
0.00010379999999999999,32524,,,,,,,,,,,,,,,
,32617,0.21716320514678955,0.2665408253669739,0.07311531156301498,0.027287371456623077,0.020554957911372185,0.023706862702965736,0.1047280877828598,346,,,,,,,
,32617,,,,,,,,346,0.21613088250160217,0.26962602138519287,0.06487707048654556,0.028817320242524147,0.01505793072283268,0.020405109971761703,0.10248571634292603
0.00010409999999999998,32618,,,,,,,,,,,,,,,
,32711,0.21007363498210907,0.2642880380153656,0.07128332555294037,0.03646879270672798,0.019156329333782196,0.031236033886671066,0.10541769117116928,347,,,,,,,
,32711,,,,,,,,347,0.21966120600700378,0.2719511091709137,0.06815185397863388,0.03148198500275612,0.01807563193142414,0.02167080156505108,0.10516542941331863
0.00010439999999999999,32712,,,,,,,,,,,,,,,
,32805,0.19675633311271667,0.24282418191432953,0.05769835785031319,0.033920276910066605,0.01891922950744629,0.026968790218234062,0.09618119895458221,348,,,,,,,
,32805,,,,,,,,348,0.21703751385211945,0.26636794209480286,0.06203233078122139,0.02678164839744568,0.013195510022342205,0.018706828355789185,0.10068695992231369
0.00010469999999999998,32806,,,,,,,,,,,,,,,
,32899,0.25418174266815186,0.2839909791946411,0.08186575025320053,0.0451788567006588,0.02626829780638218,0.03280689939856529,0.12071543186903,349,,,,,,,
,32899,,,,,,,,349,0.2212069034576416,0.26874879002571106,0.06565704941749573,0.028899461030960083,0.014866946265101433,0.02106061577796936,0.103406623005867
0.00010499999999999999,32900,,,,,,,,,,,,,,,
,32993,0.2010989785194397,0.2847195565700531,0.06051838770508766,0.03860263153910637,0.01991269551217556,0.028272662311792374,0.1055208146572113,350,,,,,,,
,32993,,,,,,,,350,0.21707379817962646,0.2670705020427704,0.0638156607747078,0.02729342132806778,0.015231811441481113,0.02073194831609726,0.10186953097581863
0.00010529999999999998,32994,,,,,,,,,,,,,,,
,33087,0.244716614484787,0.289284884929657,0.06338681280612946,0.03269276022911072,0.02064305543899536,0.02467995136976242,0.11256735026836395,351,,,,,,,
,33087,,,,,,,,351,0.21740344166755676,0.26878392696380615,0.06073920801281929,0.029817067086696625,0.015013420023024082,0.0197697002440691,0.10192113369703293
0.00010559999999999998,33088,,,,,,,,,,,,,,,
,33181,0.19464407861232758,0.271484911441803,0.08285675197839737,0.03320355340838432,0.025415176525712013,0.026564471423625946,0.10569483041763306,352,,,,,,,
,33181,,,,,,,,352,0.21784529089927673,0.2677042782306671,0.06235437095165253,0.028619932010769844,0.016164420172572136,0.01952076330780983,0.10203483700752258
0.00010589999999999999,33182,,,,,,,,,,,,,,,
,33275,0.22663268446922302,0.28161144256591797,0.05656125023961067,0.03583408519625664,0.015144389122724533,0.022743716835975647,0.10642125457525253,353,,,,,,,
,33275,,,,,,,,353,0.22065873444080353,0.2741679549217224,0.06684267520904541,0.031933702528476715,0.015735315158963203,0.02205018326640129,0.10523142665624619
0.00010619999999999998,33276,,,,,,,,,,,,,,,
,33369,0.224786639213562,0.26864227652549744,0.059411514550447464,0.03764558210968971,0.022412654012441635,0.028447886928915977,0.10689109563827515,354,,,,,,,
,33369,,,,,,,,354,0.2251293808221817,0.2753596305847168,0.06955927610397339,0.03191173076629639,0.016479259356856346,0.02130790427327156,0.106624536216259
0.00010649999999999999,33370,,,,,,,,,,,,,,,
,33463,0.23832130432128906,0.2880106270313263,0.07704160362482071,0.03339055925607681,0.0189814530313015,0.020216790959239006,0.11266039311885834,355,,,,,,,
,33463,,,,,,,,355,0.21568888425827026,0.2633098065853119,0.06209694594144821,0.029489682987332344,0.016398267820477486,0.02019486390054226,0.10119640082120895
0.00010679999999999998,33464,,,,,,,,,,,,,,,
,33557,0.23270189762115479,0.2991086542606354,0.07136350870132446,0.0432511568069458,0.02412521280348301,0.025174077600240707,0.11595409363508224,356,,,,,,,
,33557,,,,,,,,356,0.21977201104164124,0.269177109003067,0.06389327347278595,0.029388578608632088,0.014208013191819191,0.019512157887220383,0.10265852510929108
0.00010709999999999999,33558,,,,,,,,,,,,,,,
,33651,0.1993946135044098,0.2585414946079254,0.04863347113132477,0.02365352213382721,0.01433576550334692,0.019407296553254128,0.09399436414241791,357,,,,,,,
,33651,,,,,,,,357,0.21720649302005768,0.2659218907356262,0.06445062905550003,0.027194947004318237,0.01247454434633255,0.017751410603523254,0.10083331912755966
0.00010739999999999998,33652,,,,,,,,,,,,,,,
,33745,0.22651657462120056,0.27866220474243164,0.07907035201787949,0.03370961546897888,0.02020048163831234,0.025574786588549614,0.110622338950634,358,,,,,,,
,33745,,,,,,,,358,0.2205890268087387,0.27214744687080383,0.06786452233791351,0.03143329173326492,0.01672673039138317,0.022328978404402733,0.10518165677785873
0.00010769999999999999,33746,,,,,,,,,,,,,,,
,33839,0.21139855682849884,0.2556963264942169,0.05321042239665985,0.031049365177750587,0.015823928639292717,0.019075671210885048,0.0977090522646904,359,,,,,,,
,33839,,,,,,,,359,0.21819275617599487,0.2703324556350708,0.06561189144849777,0.03170531988143921,0.0157686248421669,0.020828716456890106,0.10373996198177338
0.00010799999999999998,33840,,,,,,,,,,,,,,,
,33933,0.2197912186384201,0.2915104329586029,0.05269409343600273,0.026506347581744194,0.015687644481658936,0.02050170861184597,0.1044485792517662,360,,,,,,,
,33933,,,,,,,,360,0.21384687721729279,0.2648915946483612,0.06279346346855164,0.028712548315525055,0.014565782621502876,0.02033778838813305,0.10085801780223846
0.00010829999999999999,33934,,,,,,,,,,,,,,,
,34027,0.22920174896717072,0.291829377412796,0.06953182071447372,0.032109569758176804,0.017323430627584457,0.02128053456544876,0.11021274328231812,361,,,,,,,
,34027,,,,,,,,361,0.2219974398612976,0.26875585317611694,0.06676404923200607,0.030647626146674156,0.01575223170220852,0.02150794491171837,0.10423752665519714
0.00010859999999999998,34028,,,,,,,,,,,,,,,
,34121,0.21659769117832184,0.26709678769111633,0.07953294366598129,0.035021696239709854,0.016477521508932114,0.02385842800140381,0.10643085092306137,362,,,,,,,
,34121,,,,,,,,362,0.2170732021331787,0.264830619096756,0.06203152984380722,0.028813553974032402,0.0145135298371315,0.019089559093117714,0.10105867683887482
0.00010889999999999999,34122,,,,,,,,,,,,,,,
,34215,0.19911639392375946,0.25665482878685,0.0652608796954155,0.03351771458983421,0.01603105291724205,0.023848649114370346,0.09907159209251404,363,,,,,,,
,34215,,,,,,,,363,0.22023694217205048,0.26550930738449097,0.06399625539779663,0.029427066445350647,0.015863370150327682,0.020719436928629875,0.10262540727853775
0.00010919999999999998,34216,,,,,,,,,,,,,,,
,34309,0.24318097531795502,0.2917857766151428,0.061574067920446396,0.03246267884969711,0.018234575167298317,0.023086102679371834,0.11172069609165192,364,,,,,,,
,34309,,,,,,,,364,0.22171266376972198,0.2661970257759094,0.0636465847492218,0.030442768707871437,0.014501352794468403,0.021195942535996437,0.10294938087463379
0.00010949999999999999,34310,,,,,,,,,,,,,,,
,34403,0.22532054781913757,0.28608739376068115,0.0619913786649704,0.027466895058751106,0.01681366004049778,0.021589167416095734,0.1065448448061943,365,,,,,,,
,34403,,,,,,,,365,0.2168293297290802,0.2609938085079193,0.06414739042520523,0.026752401143312454,0.01410297304391861,0.01988321729004383,0.1004515215754509
0.00010979999999999999,34404,,,,,,,,,,,,,,,
,34497,0.20019061863422394,0.2517910897731781,0.06393127888441086,0.029813876375555992,0.017166459932923317,0.023136211559176445,0.09767159074544907,366,,,,,,,
,34497,,,,,,,,366,0.2124026119709015,0.26447728276252747,0.0641377717256546,0.02825826406478882,0.013731271028518677,0.01965445838868618,0.10044359415769577
0.00011009999999999999,34498,,,,,,,,,,,,,,,
,34591,0.2235327661037445,0.2676701545715332,0.05100657418370247,0.03444860875606537,0.015216975472867489,0.015840940177440643,0.10128600895404816,367,,,,,,,
,34591,,,,,,,,367,0.21508942544460297,0.26195353269577026,0.06225479394197464,0.028325194492936134,0.013654518872499466,0.01888866163790226,0.10002769529819489
0.00011039999999999999,34592,,,,,,,,,,,,,,,
,34685,0.24185900390148163,0.28423237800598145,0.05534633994102478,0.03213731199502945,0.016312750056385994,0.01907419227063656,0.1081603392958641,368,,,,,,,
,34685,,,,,,,,368,0.21414285898208618,0.2605503499507904,0.06226590648293495,0.026031959801912308,0.014559461735188961,0.018977731466293335,0.09942138940095901
0.0001107,34686,,,,,,,,,,,,,,,
,34779,0.22336813807487488,0.28117939829826355,0.05347480997443199,0.024179602041840553,0.011338873766362667,0.01759365014731884,0.10185574740171432,369,,,,,,,
,34779,,,,,,,,369,0.21760332584381104,0.2689533233642578,0.06549187004566193,0.030284734442830086,0.014411859214305878,0.020696371793746948,0.10290692001581192
0.00011099999999999999,34780,,,,,,,,,,,,,,,
,34873,0.2084273099899292,0.24888630211353302,0.06101055070757866,0.031433600932359695,0.01955885998904705,0.02810434065759182,0.09957015514373779,370,,,,,,,
,34873,,,,,,,,370,0.21924732625484467,0.2664574384689331,0.06391247361898422,0.027979964390397072,0.013378039933741093,0.019219931215047836,0.10169918835163116
0.0001113,34874,,,,,,,,,,,,,,,
,34967,0.23154570162296295,0.28171026706695557,0.0710359513759613,0.030142219737172127,0.017536381259560585,0.021196428686380386,0.10886116325855255,371,,,,,,,
,34967,,,,,,,,371,0.211946502327919,0.2627248167991638,0.0657237321138382,0.030346818268299103,0.015494327060878277,0.021055271849036217,0.10121524333953857
0.00011159999999999999,34968,,,,,,,,,,,,,,,
,35061,0.21729779243469238,0.274718701839447,0.06123962625861168,0.029144275933504105,0.01790144108235836,0.02605065144598484,0.10439208149909973,372,,,,,,,
,35061,,,,,,,,372,0.22132264077663422,0.26786524057388306,0.06138433516025543,0.0274013914167881,0.014991972595453262,0.01869652234017849,0.10194368660449982
0.0001119,35062,,,,,,,,,,,,,,,
,35155,0.2520368993282318,0.2831517457962036,0.06974026560783386,0.03366967663168907,0.020683523267507553,0.02766626887023449,0.11449139565229416,373,,,,,,,
,35155,,,,,,,,373,0.2123320996761322,0.2606064975261688,0.0631471499800682,0.02941870503127575,0.014884280040860176,0.021517349407076836,0.10031768679618835
0.00011219999999999999,35156,,,,,,,,,,,,,,,
,35249,0.23674416542053223,0.27594584226608276,0.05344358831644058,0.03649362921714783,0.01497793011367321,0.025426067411899567,0.10717187821865082,374,,,,,,,
,35249,,,,,,,,374,0.22667020559310913,0.2739931344985962,0.06769689917564392,0.03293423727154732,0.01689119264483452,0.023188039660453796,0.10689561069011688
0.0001125,35250,,,,,,,,,,,,,,,
,35343,0.20351946353912354,0.2693125903606415,0.061927054077386856,0.029873181134462357,0.019148219376802444,0.02293260395526886,0.10111885517835617,375,,,,,,,
,35343,,,,,,,,375,0.2196199744939804,0.2717267870903015,0.06332796066999435,0.029159581288695335,0.014699217863380909,0.01969001069664955,0.10303725302219391
0.00011279999999999999,35344,,,,,,,,,,,,,,,
,35437,0.21481788158416748,0.2907916009426117,0.06852955371141434,0.042085353285074234,0.021333375945687294,0.02766374498605728,0.11087025701999664,376,,,,,,,
,35437,,,,,,,,376,0.2140493392944336,0.26080814003944397,0.06216780096292496,0.028857963159680367,0.014161012135446072,0.02029169537127018,0.100055992603302
0.00011309999999999998,35438,,,,,,,,,,,,,,,
,35531,0.2178463637828827,0.25716036558151245,0.06579864770174026,0.03451095521450043,0.01559098158031702,0.022912809625267982,0.10230335593223572,377,,,,,,,
,35531,,,,,,,,377,0.21147406101226807,0.2651877999305725,0.06178043410181999,0.029264872893691063,0.013426350429654121,0.01956310123205185,0.10011609643697739
0.00011339999999999999,35532,,,,,,,,,,,,,,,
,35625,0.2246861457824707,0.2873982787132263,0.07734586298465729,0.04449877887964249,0.024701625108718872,0.03339461237192154,0.1153375506401062,378,,,,,,,
,35625,,,,,,,,378,0.21812306344509125,0.26380667090415955,0.0656934455037117,0.028864581137895584,0.016134068369865417,0.019790051504969597,0.10206864029169083
0.00011369999999999999,35626,,,,,,,,,,,,,,,
,35719,0.22650225460529327,0.3076663315296173,0.07521804422140121,0.04458395391702652,0.020783191546797752,0.02686977945268154,0.11693726480007172,379,,,,,,,
,35719,,,,,,,,379,0.22436556220054626,0.2666621208190918,0.06622986495494843,0.029640663415193558,0.01630534417927265,0.022040801122784615,0.10420740395784378
0.00011399999999999999,35720,,,,,,,,,,,,,,,
,35813,0.20351406931877136,0.24397486448287964,0.04907219856977463,0.029935592785477638,0.013454871252179146,0.01699458435177803,0.09282436966896057,380,,,,,,,
,35813,,,,,,,,380,0.2289048135280609,0.2737656831741333,0.06821832060813904,0.03021535836160183,0.015960175544023514,0.02135377936065197,0.10640302300453186
0.00011429999999999999,35814,,,,,,,,,,,,,,,
,35907,0.209854394197464,0.2524688243865967,0.06870247423648834,0.022458933293819427,0.014287831261754036,0.019923454150557518,0.09794931858778,381,,,,,,,
,35907,,,,,,,,381,0.21498353779315948,0.2597724199295044,0.062361329793930054,0.028463585302233696,0.014700490981340408,0.019303711131215096,0.09993084520101547
0.0001146,35908,,,,,,,,,,,,,,,
,36001,0.22168965637683868,0.2887486219406128,0.056120339781045914,0.03253346309065819,0.017397746443748474,0.025748075917363167,0.10703965276479721,382,,,,,,,
,36001,,,,,,,,382,0.21886751055717468,0.2693243622779846,0.06741007417440414,0.03325773403048515,0.016840290278196335,0.02381541207432747,0.10491923242807388
0.00011489999999999999,36002,,,,,,,,,,,,,,,
,36095,0.21285319328308105,0.254178524017334,0.0575423538684845,0.026234017685055733,0.014586283825337887,0.017804913222789764,0.09719987958669662,383,,,,,,,
,36095,,,,,,,,383,0.2183728963136673,0.26408717036247253,0.0632317066192627,0.02889854460954666,0.014997100457549095,0.01921181194484234,0.10146654397249222
0.0001152,36096,,,,,,,,,,,,,,,
,36189,0.19520479440689087,0.2265363335609436,0.06290942430496216,0.027324704453349113,0.018022282049059868,0.021575944498181343,0.09192892163991928,384,,,,,,,
,36189,,,,,,,,384,0.21431118249893188,0.2592507302761078,0.06284245103597641,0.03000698611140251,0.018129244446754456,0.020426670089364052,0.10082788020372391
0.00011549999999999999,36190,,,,,,,,,,,,,,,
,36283,0.24862131476402283,0.3051864206790924,0.07565361261367798,0.03634142875671387,0.01912565901875496,0.02109740860760212,0.11767098307609558,385,,,,,,,
,36283,,,,,,,,385,0.21728050708770752,0.27433279156684875,0.06309010833501816,0.029713982716202736,0.01403408870100975,0.020042292773723602,0.10308229923248291
0.0001158,36284,,,,,,,,,,,,,,,
,36377,0.22822949290275574,0.28396451473236084,0.07416176795959473,0.03588412329554558,0.019091710448265076,0.023509586229920387,0.11080687493085861,386,,,,,,,
,36377,,,,,,,,386,0.21797522902488708,0.26533615589141846,0.06420363485813141,0.027898797765374184,0.013993409462273121,0.018523961305618286,0.10132185369729996
0.00011609999999999999,36378,,,,,,,,,,,,,,,
,36471,0.21213364601135254,0.276572048664093,0.07296492159366608,0.02937828190624714,0.01802968606352806,0.022159207612276077,0.10520630329847336,387,,,,,,,
,36471,,,,,,,,387,0.21310459077358246,0.26066917181015015,0.06039780005812645,0.02750425413250923,0.013125780038535595,0.019250676035881042,0.099008709192276
0.0001164,36472,,,,,,,,,,,,,,,
,36565,0.21445968747138977,0.2740601897239685,0.06345240771770477,0.02596530131995678,0.011667639017105103,0.01963827572762966,0.10154058784246445,388,,,,,,,
,36565,,,,,,,,388,0.21741653978824615,0.2651863098144531,0.06313428282737732,0.028756506741046906,0.014300097711384296,0.019817998632788658,0.10143528878688812
0.00011669999999999999,36566,,,,,,,,,,,,,,,
,36659,0.2532365918159485,0.2968538701534271,0.09528886526823044,0.04312390834093094,0.02350490354001522,0.03420547768473625,0.12436893582344055,389,,,,,,,
,36659,,,,,,,,389,0.223089337348938,0.273132860660553,0.06233155354857445,0.03023553267121315,0.014571069739758968,0.021621515974402428,0.10416365414857864
0.000117,36660,,,,,,,,,,,,,,,
,36753,0.22175991535186768,0.2580835521221161,0.08272513002157211,0.03968906030058861,0.02016027830541134,0.025715449824929237,0.10802222788333893,390,,,,,,,
,36753,,,,,,,,390,0.21748223900794983,0.26116740703582764,0.06313339620828629,0.028231507167220116,0.014622621238231659,0.020410917699337006,0.10084135085344315
0.00011729999999999999,36754,,,,,,,,,,,,,,,
,36847,0.22069258987903595,0.28438666462898254,0.06847190856933594,0.029718702659010887,0.020400773733854294,0.02072395570576191,0.1073990985751152,391,,,,,,,
,36847,,,,,,,,391,0.21634730696678162,0.26184841990470886,0.06232215091586113,0.028286127373576164,0.015730958431959152,0.020499685779213905,0.10083911567926407
0.0001176,36848,,,,,,,,,,,,,,,
,36941,0.2108849138021469,0.27378207445144653,0.07056131958961487,0.03244820609688759,0.018483733758330345,0.023821240290999413,0.10499691218137741,392,,,,,,,
,36941,,,,,,,,392,0.21778318285942078,0.2673472464084625,0.06626772880554199,0.027873585000634193,0.014070109464228153,0.019475186243653297,0.10213615000247955
0.00011789999999999999,36942,,,,,,,,,,,,,,,
,37035,0.22516225278377533,0.26903724670410156,0.08005773276090622,0.03869984671473503,0.021171852946281433,0.03364359959959984,0.1112954244017601,393,,,,,,,
,37035,,,,,,,,393,0.21236033737659454,0.26200348138809204,0.058502763509750366,0.02802278660237789,0.013942149467766285,0.01786987856030464,0.09878357499837875
0.0001182,37036,,,,,,,,,,,,,,,
,37129,0.2475636601448059,0.2871476411819458,0.05823877826333046,0.0290470439940691,0.015791986137628555,0.019361890852451324,0.109525166451931,394,,,,,,,
,37129,,,,,,,,394,0.21796801686286926,0.2661874294281006,0.06501226872205734,0.02939390204846859,0.01632637158036232,0.0218166783452034,0.10278411954641342
0.0001185,37130,,,,,,,,,,,,,,,
,37223,0.2153458297252655,0.26873189210891724,0.065008744597435,0.030163811519742012,0.013410934247076511,0.018158379942178726,0.1018032655119896,395,,,,,,,
,37223,,,,,,,,395,0.22507846355438232,0.2721056044101715,0.06517650932073593,0.029673857614398003,0.01606881059706211,0.020729923620820045,0.10480551421642303
0.0001188,37224,,,,,,,,,,,,,,,
,37317,0.23980553448200226,0.30246102809906006,0.07940278202295303,0.039326149970293045,0.02128610759973526,0.029490971937775612,0.11862877011299133,396,,,,,,,
,37317,,,,,,,,396,0.22112448513507843,0.26874786615371704,0.06520000100135803,0.03222467750310898,0.01643064059317112,0.02127613127231598,0.10416729003190994
0.0001191,37318,,,,,,,,,,,,,,,
,37411,0.21571576595306396,0.2720169126987457,0.0668601244688034,0.032896652817726135,0.016154780983924866,0.022183382883667946,0.10430460423231125,397,,,,,,,
,37411,,,,,,,,397,0.2161785513162613,0.2666466236114502,0.05994272604584694,0.02969198115170002,0.014836825430393219,0.019864078611135483,0.10119346529245377
0.0001194,37412,,,,,,,,,,,,,,,
,37505,0.24998366832733154,0.2988201379776001,0.08112096041440964,0.03715161979198456,0.023388395085930824,0.026749631389975548,0.11953573673963547,398,,,,,,,
,37505,,,,,,,,398,0.21608203649520874,0.26566702127456665,0.06455826759338379,0.029743032529950142,0.015999896451830864,0.02020327001810074,0.10204225778579712
0.0001197,37506,,,,,,,,,,,,,,,
,37599,0.21903039515018463,0.2544323801994324,0.04839949682354927,0.029375724494457245,0.011023614555597305,0.013759170658886433,0.0960034653544426,399,,,,,,,
,37599,,,,,,,,399,0.21595698595046997,0.2682190239429474,0.06677502393722534,0.029284777119755745,0.01507478766143322,0.021495206281542778,0.10280098021030426
0.00011999999999999999,37600,,,,,,,,,,,,,,,
,37693,0.21282042562961578,0.26306048035621643,0.0626581683754921,0.03290548920631409,0.019108109176158905,0.024046944454312325,0.10243326425552368,400,,,,,,,
,37693,,,,,,,,400,0.21571171283721924,0.26400327682495117,0.06453390419483185,0.028386397287249565,0.016115615144371986,0.020670780912041664,0.10157027095556259
0.0001203,37694,,,,,,,,,,,,,,,
,37787,0.22986765205860138,0.29337406158447266,0.08231896162033081,0.04020484909415245,0.02084137126803398,0.030728772282600403,0.11622260510921478,401,,,,,,,
,37787,,,,,,,,401,0.20983386039733887,0.25539082288742065,0.06176615133881569,0.028075002133846283,0.01377129927277565,0.019508998841047287,0.09805768728256226
0.00012059999999999999,37788,,,,,,,,,,,,,,,
,37881,0.21136803925037384,0.2457238733768463,0.06204827502369881,0.03719521313905716,0.021161094307899475,0.032561320811510086,0.10167630761861801,402,,,,,,,
,37881,,,,,,,,402,0.22341741621494293,0.2702917158603668,0.06739803403615952,0.03175158053636551,0.01637457124888897,0.022530579939484596,0.10529397428035736
0.0001209,37882,,,,,,,,,,,,,,,
,37975,0.2328931838274002,0.24669891595840454,0.060385167598724365,0.03540843725204468,0.019376562908291817,0.025543909519910812,0.1033843606710434,403,,,,,,,
,37975,,,,,,,,403,0.2242865115404129,0.26590317487716675,0.06596598774194717,0.031474217772483826,0.015082048252224922,0.020323725417256355,0.10383927077054977
0.00012119999999999999,37976,,,,,,,,,,,,,,,
,38069,0.2224511206150055,0.266714870929718,0.051996029913425446,0.021998604759573936,0.010143732652068138,0.014813105575740337,0.09801958501338959,404,,,,,,,
,38069,,,,,,,,404,0.22163444757461548,0.266192764043808,0.0660427138209343,0.029771888628602028,0.015478762798011303,0.021996714174747467,0.10351955890655518
0.0001215,38070,,,,,,,,,,,,,,,
,38163,0.22344426810741425,0.27481621503829956,0.05642729625105858,0.03375441953539848,0.020155632868409157,0.023025264963507652,0.10527051985263824,405,,,,,,,
,38163,,,,,,,,405,0.2187356799840927,0.26951920986175537,0.06409134715795517,0.02975175529718399,0.014530313201248646,0.020646177232265472,0.10287908464670181
0.00012179999999999999,38164,,,,,,,,,,,,,,,
,38257,0.21158012747764587,0.26200833916664124,0.055360112339258194,0.03342125192284584,0.015951162204146385,0.024231184273958206,0.1004253625869751,406,,,,,,,
,38257,,,,,,,,406,0.21638765931129456,0.26788777112960815,0.06133029982447624,0.028087371960282326,0.015026802197098732,0.01974075846374035,0.10141011327505112
0.00012209999999999999,38258,,,,,,,,,,,,,,,
