lr-AdamW,step,train_loss_phi,train_loss_psi,train_loss_omega,train_loss_tau,train_loss_CA:C:1N,train_loss_C:1N:1CA,train_loss,epoch,val_loss_phi,val_loss_psi,val_loss_omega,val_loss_tau,val_loss_CA:C:1N,val_loss_C:1N:1CA,val_loss
,13727,,,,,,,,571,0.21003036201000214,0.2599402070045471,0.06079721823334694,0.02936433255672455,0.015468215569853783,0.02106047421693802,0.0994434729218483
0.0005719999999999999,13728,,,,,,,,,,,,,,,
,13751,0.22782619297504425,0.2686900198459625,0.07872544229030609,0.031303416937589645,0.017207534983754158,0.025786694139242172,0.10825654864311218,572,,,,,,,
,13751,,,,,,,,572,0.20930859446525574,0.25412556529045105,0.06309354305267334,0.031078476458787918,0.015682725235819817,0.023067642003297806,0.09939276427030563
0.0005729999999999999,13752,,,,,,,,,,,,,,,
,13775,0.22033073008060455,0.2782040536403656,0.06549756973981857,0.03326544165611267,0.01786566898226738,0.024594835937023163,0.10662638396024704,573,,,,,,,
,13775,,,,,,,,573,0.21113646030426025,0.25796154141426086,0.06115591898560524,0.028892720118165016,0.01551213301718235,0.024462224915623665,0.09985349327325821
0.000574,13776,,,,,,,,,,,,,,,
,13799,0.22965270280838013,0.2743214964866638,0.06819954514503479,0.03257152438163757,0.016056064516305923,0.02891329489648342,0.10828576982021332,574,,,,,,,
,13799,,,,,,,,574,0.21544116735458374,0.25863417983055115,0.06298653036355972,0.03186742588877678,0.015236057341098785,0.02675885334610939,0.10182070732116699
0.000575,13800,,,,,,,,,,,,,,,
,13823,0.2218613624572754,0.26967790722846985,0.06125708669424057,0.031945180147886276,0.01762309856712818,0.02514653652906418,0.1045851930975914,575,,,,,,,
,13823,,,,,,,,575,0.20927073061466217,0.2551819682121277,0.05835215002298355,0.027889106422662735,0.014329147525131702,0.019950106739997864,0.09749553352594376
0.000576,13824,,,,,,,,,,,,,,,
,13847,0.20230013132095337,0.25000742077827454,0.05268654599785805,0.022808324545621872,0.014917373657226562,0.017463302239775658,0.09336385130882263,576,,,,,,,
,13847,,,,,,,,576,0.21605120599269867,0.26122766733169556,0.05943141505122185,0.02986786514520645,0.014363902620971203,0.020937016233801842,0.10031318664550781
0.0005769999999999999,13848,,,,,,,,,,,,,,,
,13871,0.20372776687145233,0.2606123685836792,0.060251716524362564,0.03164386749267578,0.017572825774550438,0.02625110000371933,0.10000994056463242,577,,,,,,,
,13871,,,,,,,,577,0.2108338624238968,0.2525670528411865,0.05976240336894989,0.02705947309732437,0.013695130124688148,0.01956612430512905,0.09724733978509903
0.000578,13872,,,,,,,,,,,,,,,
,13895,0.22299697995185852,0.25558483600616455,0.0713253989815712,0.03507641702890396,0.020648548379540443,0.023977892473340034,0.10493501275777817,578,,,,,,,
,13895,,,,,,,,578,0.21840326488018036,0.26447710394859314,0.06533282995223999,0.02951785735785961,0.017288029193878174,0.021732911467552185,0.10279200226068497
0.000579,13896,,,,,,,,,,,,,,,
,13919,0.21232163906097412,0.2685995101928711,0.06103214621543884,0.029901355504989624,0.01632077991962433,0.02014552429318428,0.10138683021068573,579,,,,,,,
,13919,,,,,,,,579,0.20664240419864655,0.25708138942718506,0.05941146984696388,0.027732251212000847,0.013761739246547222,0.021273920312523842,0.09765052795410156
0.00058,13920,,,,,,,,,,,,,,,
,13943,0.22040949761867523,0.2611218988895416,0.06273534148931503,0.03226018697023392,0.017408844083547592,0.019307393580675125,0.10220720618963242,580,,,,,,,
,13943,,,,,,,,580,0.2101791650056839,0.2626650929450989,0.06838152557611465,0.03165531903505325,0.01698405109345913,0.022342998534440994,0.10203469544649124
0.0005809999999999999,13944,,,,,,,,,,,,,,,
,13967,0.22554504871368408,0.27051085233688354,0.07401794195175171,0.035225849598646164,0.01776912249624729,0.02715110220015049,0.10836999863386154,581,,,,,,,
,13967,,,,,,,,581,0.21401216089725494,0.2603222727775574,0.06248009204864502,0.028156274929642677,0.015067302621901035,0.021075744181871414,0.10018564015626907
0.0005819999999999999,13968,,,,,,,,,,,,,,,
,13991,0.2143969088792801,0.25622639060020447,0.06103430315852165,0.02772359363734722,0.014513757079839706,0.019812418147921562,0.09895122051239014,582,,,,,,,
,13991,,,,,,,,582,0.20469681918621063,0.2544351816177368,0.060349900275468826,0.02792031690478325,0.012839366681873798,0.01819240115582943,0.09640567004680634
0.000583,13992,,,,,,,,,,,,,,,
,14015,0.21054035425186157,0.269553542137146,0.06697817146778107,0.03208933025598526,0.01787770725786686,0.025529755279421806,0.10376147925853729,583,,,,,,,
,14015,,,,,,,,583,0.21327486634254456,0.25645002722740173,0.06246515363454819,0.02936527505517006,0.015420163981616497,0.021249685436487198,0.09970419853925705
0.000584,14016,,,,,,,,,,,,,,,
,14039,0.20979174971580505,0.2657868266105652,0.05243655666708946,0.023643754422664642,0.01727711223065853,0.016481056809425354,0.09756951034069061,584,,,,,,,
,14039,,,,,,,,584,0.2158910483121872,0.260680228471756,0.06485114991664886,0.030854783952236176,0.018155207857489586,0.02128557674586773,0.10195299237966537
0.000585,14040,,,,,,,,,,,,,,,
,14063,0.21029138565063477,0.2550824284553528,0.060283128172159195,0.02889271266758442,0.016229616478085518,0.021607117727398872,0.09873106330633163,585,,,,,,,
,14063,,,,,,,,585,0.21351473033428192,0.2638094127178192,0.06546628475189209,0.031050648540258408,0.01686151884496212,0.02139410376548767,0.10201612114906311
0.0005859999999999999,14064,,,,,,,,,,,,,,,
,14087,0.21540133655071259,0.26448872685432434,0.06518881767988205,0.03074616752564907,0.01696707494556904,0.021706512197852135,0.10241644084453583,586,,,,,,,
,14087,,,,,,,,586,0.21757739782333374,0.2639366388320923,0.06398902833461761,0.028815409168601036,0.01447654701769352,0.020648399367928505,0.10157390683889389
0.000587,14088,,,,,,,,,,,,,,,
,14111,0.21555203199386597,0.2637792229652405,0.06459009647369385,0.033930931240320206,0.01905062049627304,0.025180509313941002,0.1036805734038353,587,,,,,,,
,14111,,,,,,,,587,0.2139529585838318,0.2604176700115204,0.06085191294550896,0.030078265815973282,0.015707988291978836,0.019664112478494644,0.10011214762926102
0.000588,14112,,,,,,,,,,,,,,,
,14135,0.24374933540821075,0.29919105768203735,0.07741387188434601,0.03830943629145622,0.021589141339063644,0.027240652590990067,0.11791558563709259,588,,,,,,,
,14135,,,,,,,,588,0.2099882811307907,0.25933998823165894,0.05882867053151131,0.028363822028040886,0.015302050858736038,0.01987326703965664,0.09861601889133453
0.000589,14136,,,,,,,,,,,,,,,
,14159,0.20599402487277985,0.26590001583099365,0.06549187004566193,0.03568681329488754,0.020680474117398262,0.022131068632006645,0.10264737904071808,589,,,,,,,
,14159,,,,,,,,589,0.21338745951652527,0.25903749465942383,0.06101716309785843,0.02832084894180298,0.016172805801033974,0.02055920846760273,0.09974917024374008
0.00059,14160,,,,,,,,,,,,,,,
,14183,0.21624207496643066,0.25632432103157043,0.06521836668252945,0.02782227098941803,0.01776002161204815,0.0205834973603487,0.10065843164920807,590,,,,,,,
,14183,,,,,,,,590,0.20992214977741241,0.25621989369392395,0.06105820834636688,0.030593907460570335,0.016096659004688263,0.02158396877348423,0.09924580156803131
0.0005909999999999999,14184,,,,,,,,,,,,,,,
,14207,0.20358578860759735,0.25445976853370667,0.07122232019901276,0.033952854573726654,0.017628030851483345,0.023532453924417496,0.10073020309209824,591,,,,,,,
,14207,,,,,,,,591,0.2117491513490677,0.2624673545360565,0.059084247797727585,0.025639856234192848,0.012480925768613815,0.018532883375883102,0.09832574427127838
0.000592,14208,,,,,,,,,,,,,,,
,14231,0.2095532864332199,0.25210604071617126,0.0628250241279602,0.032510221004486084,0.01685223914682865,0.023419279605150223,0.09954434633255005,592,,,,,,,
,14231,,,,,,,,592,0.21049794554710388,0.2623348534107208,0.06055735796689987,0.026837864890694618,0.014394087716937065,0.020219624042510986,0.09914028644561768
0.000593,14232,,,,,,,,,,,,,,,
,14255,0.20725096762180328,0.26274850964546204,0.05515526235103607,0.03146505355834961,0.015125712379813194,0.02176743373274803,0.09891882538795471,593,,,,,,,
,14255,,,,,,,,593,0.2126990109682083,0.25436803698539734,0.06315460056066513,0.029701247811317444,0.015328673645853996,0.021315673366189003,0.09942787140607834
0.000594,14256,,,,,,,,,,,,,,,
,14279,0.23232823610305786,0.27606168389320374,0.07158352434635162,0.034305185079574585,0.017117315903306007,0.024897942319512367,0.10938231647014618,594,,,,,,,
,14279,,,,,,,,594,0.2105545848608017,0.2541438043117523,0.061349865049123764,0.02808309905230999,0.015468196012079716,0.020925644785165787,0.0984208732843399
0.0005949999999999999,14280,,,,,,,,,,,,,,,
,14303,0.21526741981506348,0.2616353929042816,0.06413989514112473,0.035843148827552795,0.016785508021712303,0.02425473742187023,0.10298767685890198,595,,,,,,,
,14303,,,,,,,,595,0.2125881165266037,0.25943294167518616,0.05977753922343254,0.028227658942341805,0.014245335943996906,0.019109146669507027,0.09889679402112961
0.000596,14304,,,,,,,,,,,,,,,
,14327,0.2115449160337448,0.25726404786109924,0.06529459357261658,0.03244009613990784,0.01677289605140686,0.020166104659438133,0.10058044642210007,596,,,,,,,
,14327,,,,,,,,596,0.2065255343914032,0.25185683369636536,0.05954689905047417,0.027058668434619904,0.013464615680277348,0.02030407451093197,0.09645944088697433
0.000597,14328,,,,,,,,,,,,,,,
,14351,0.23761077225208282,0.275890976190567,0.08054184913635254,0.03586272522807121,0.020623356103897095,0.025573482736945152,0.11268386244773865,597,,,,,,,
,14351,,,,,,,,597,0.21385781466960907,0.2580071985721588,0.061878837645053864,0.027702881023287773,0.01694583147764206,0.020749753341078758,0.09985706210136414
0.000598,14352,,,,,,,,,,,,,,,
,14375,0.24131152033805847,0.2884348928928375,0.0649174377322197,0.030818911269307137,0.01552989799529314,0.022435655817389488,0.11057471483945847,598,,,,,,,
,14375,,,,,,,,598,0.21355508267879486,0.25255629420280457,0.06394528597593307,0.029637577012181282,0.0183235052973032,0.021119635552167892,0.09985622763633728
0.000599,14376,,,,,,,,,,,,,,,
,14399,0.23642252385616302,0.2826390266418457,0.07320895045995712,0.04266207665205002,0.02073385939002037,0.028581753373146057,0.11404135823249817,599,,,,,,,
,14399,,,,,,,,599,0.2135501205921173,0.25848478078842163,0.06223805993795395,0.029373135417699814,0.01471149455755949,0.019969386979937553,0.09972115606069565
0.0006,14400,,,,,,,,,,,,,,,
,14423,0.22671052813529968,0.27740681171417236,0.07023108750581741,0.035208385437726974,0.020138036459684372,0.028343241661787033,0.10967301577329636,600,,,,,,,
,14423,,,,,,,,600,0.21179404854774475,0.25376611948013306,0.059495165944099426,0.027542848140001297,0.015112057328224182,0.02101777493953705,0.09812133759260178
0.000601,14424,,,,,,,,,,,,,,,
,14447,0.2109089493751526,0.2593702971935272,0.05994337797164917,0.031629856675863266,0.0173663217574358,0.02280978299677372,0.10033810138702393,601,,,,,,,
,14447,,,,,,,,601,0.21640731394290924,0.26184818148612976,0.061309803277254105,0.02981213666498661,0.014061162248253822,0.019308213144540787,0.1004578098654747
0.000602,14448,,,,,,,,,,,,,,,
,14471,0.22557444870471954,0.27251046895980835,0.07565467804670334,0.036640483886003494,0.021245360374450684,0.02749122492969036,0.10985277593135834,602,,,,,,,
,14471,,,,,,,,602,0.2155163735151291,0.26034989953041077,0.06256237626075745,0.03076329454779625,0.016372043639421463,0.02105889655649662,0.10110381990671158
0.000603,14472,,,,,,,,,,,,,,,
,14495,0.2245522439479828,0.27405279874801636,0.06542601436376572,0.030900441110134125,0.016453662887215614,0.020701032131910324,0.10534770786762238,603,,,,,,,
,14495,,,,,,,,603,0.21490901708602905,0.26133987307548523,0.06035488843917847,0.02853032760322094,0.014101492241024971,0.01867622882127762,0.09965196996927261
0.000604,14496,,,,,,,,,,,,,,,
,14519,0.23196829855442047,0.2722328305244446,0.0696883574128151,0.030526407063007355,0.017815761268138885,0.02232966013252735,0.10742689669132233,604,,,,,,,
,14519,,,,,,,,604,0.20913268625736237,0.25651243329048157,0.06109160929918289,0.0302545428276062,0.017520269379019737,0.02607501856982708,0.10009776055812836
0.000605,14520,,,,,,,,,,,,,,,
,14543,0.21529029309749603,0.25887203216552734,0.07007259130477905,0.03479074686765671,0.019671930000185966,0.02468363754451275,0.10389687120914459,605,,,,,,,
,14543,,,,,,,,605,0.21487993001937866,0.26096493005752563,0.06320462375879288,0.029707079753279686,0.015508427284657955,0.02095806412398815,0.1008705198764801
0.000606,14544,,,,,,,,,,,,,,,
,14567,0.2251693606376648,0.2834990620613098,0.056840427219867706,0.03136424347758293,0.012906777672469616,0.020263671875,0.10500726103782654,606,,,,,,,
,14567,,,,,,,,606,0.2118670642375946,0.2607668340206146,0.06311236321926117,0.030198849737644196,0.0164948683232069,0.022090785205364227,0.10075511783361435
0.000607,14568,,,,,,,,,,,,,,,
,14591,0.22890760004520416,0.2639271318912506,0.08089970797300339,0.03561694175004959,0.019046589732170105,0.025373190641403198,0.10896186530590057,607,,,,,,,
,14591,,,,,,,,607,0.21108977496623993,0.25563862919807434,0.06499709188938141,0.02996150404214859,0.016438493505120277,0.022715404629707336,0.10014015436172485
0.000608,14592,,,,,,,,,,,,,,,
,14615,0.21847397089004517,0.2660072445869446,0.05858767405152321,0.028140783309936523,0.013987492769956589,0.02006414346396923,0.10087689012289047,608,,,,,,,
,14615,,,,,,,,608,0.21045805513858795,0.25480687618255615,0.06079680472612381,0.027129385620355606,0.014667410403490067,0.019328759983181953,0.0978645533323288
0.000609,14616,,,,,,,,,,,,,,,
,14639,0.22380714118480682,0.2592373788356781,0.07202652096748352,0.03358915075659752,0.019223084673285484,0.02351958118379116,0.1052338108420372,609,,,,,,,
,14639,,,,,,,,609,0.21788287162780762,0.26660630106925964,0.06693001836538315,0.03206806257367134,0.018488340079784393,0.023371407762169838,0.10422449558973312
0.00061,14640,,,,,,,,,,,,,,,
,14663,0.23404552042484283,0.2849249541759491,0.07177691161632538,0.034173425287008286,0.017360027879476547,0.022423934191465378,0.1107841357588768,610,,,,,,,
,14663,,,,,,,,610,0.20686954259872437,0.25976550579071045,0.06286516040563583,0.028580032289028168,0.014180069789290428,0.01875937543809414,0.09850328415632248
0.000611,14664,,,,,,,,,,,,,,,
,14687,0.21893660724163055,0.27639126777648926,0.06764765828847885,0.03949298709630966,0.018722496926784515,0.02425268106162548,0.10757394880056381,611,,,,,,,
,14687,,,,,,,,611,0.21277861297130585,0.2599949538707733,0.05901460349559784,0.028929857537150383,0.013763279654085636,0.019644565880298615,0.09902097284793854
0.000612,14688,,,,,,,,,,,,,,,
,14711,0.21120133996009827,0.254290372133255,0.06030202656984329,0.029754087328910828,0.016952617093920708,0.02165578491985798,0.09902604669332504,612,,,,,,,
,14711,,,,,,,,612,0.2144244909286499,0.2576574683189392,0.06517044454813004,0.030068449676036835,0.017648858949542046,0.020735030993819237,0.10095079243183136
0.000613,14712,,,,,,,,,,,,,,,
,14735,0.2136428952217102,0.2707478702068329,0.06413041055202484,0.03612438216805458,0.018482020124793053,0.028631333261728287,0.1052931472659111,613,,,,,,,
,14735,,,,,,,,613,0.2095099836587906,0.2544650137424469,0.05870456621050835,0.027455734089016914,0.015418065711855888,0.021382855251431465,0.09782271087169647
0.000614,14736,,,,,,,,,,,,,,,
,14759,0.2038513422012329,0.261794775724411,0.07201330363750458,0.03047047182917595,0.01699114218354225,0.022916194051504135,0.10133954137563705,614,,,,,,,
,14759,,,,,,,,614,0.2133910059928894,0.2571704387664795,0.06262718141078949,0.030053289607167244,0.014566789381206036,0.021410634741187096,0.09986989200115204
0.000615,14760,,,,,,,,,,,,,,,
,14783,0.2168758362531662,0.2604824900627136,0.06948849558830261,0.03531409427523613,0.018230412155389786,0.02366405725479126,0.1040092334151268,615,,,,,,,
,14783,,,,,,,,615,0.20563721656799316,0.24961553514003754,0.055743008852005005,0.025469429790973663,0.01303489413112402,0.017631735652685165,0.09452197700738907
0.000616,14784,,,,,,,,,,,,,,,
,14807,0.22304724156856537,0.27382296323776245,0.06597130000591278,0.03043263964354992,0.014899501577019691,0.020845597609877586,0.10483654588460922,616,,,,,,,
,14807,,,,,,,,616,0.20917579531669617,0.2557521462440491,0.05886004492640495,0.028597945347428322,0.015093043446540833,0.019503675401210785,0.09783042967319489
0.000617,14808,,,,,,,,,,,,,,,
,14831,0.21564041078090668,0.2549622058868408,0.06711604446172714,0.029078781604766846,0.018513409420847893,0.026192622259259224,0.10191725194454193,617,,,,,,,
,14831,,,,,,,,617,0.20949473977088928,0.2582536041736603,0.06334231048822403,0.02869839034974575,0.01494032796472311,0.020548371598124504,0.09921295195817947
0.0006180000000000001,14832,,,,,,,,,,,,,,,
,14855,0.21209758520126343,0.26606184244155884,0.06377151608467102,0.027931993827223778,0.01801314763724804,0.022573072463274002,0.10174153745174408,618,,,,,,,
,14855,,,,,,,,618,0.21280351281166077,0.2626799941062927,0.05979229882359505,0.029346507042646408,0.01611659675836563,0.020878834649920464,0.100269615650177
0.000619,14856,,,,,,,,,,,,,,,
,14879,0.2287123203277588,0.27754759788513184,0.06712158024311066,0.030482612550258636,0.017635082826018333,0.023235365748405457,0.10745576024055481,619,,,,,,,
,14879,,,,,,,,619,0.2086551934480667,0.26006045937538147,0.06042681261897087,0.028001660481095314,0.01414367277175188,0.019508039578795433,0.09846597164869308
0.00062,14880,,,,,,,,,,,,,,,
,14903,0.22062520682811737,0.2592308223247528,0.07081688940525055,0.038136076182127,0.01955328695476055,0.029209401458501816,0.1062619537115097,620,,,,,,,
,14903,,,,,,,,620,0.2099979668855667,0.25401729345321655,0.05832391977310181,0.027407310903072357,0.016214000061154366,0.02066130004823208,0.09777029603719711
0.000621,14904,,,,,,,,,,,,,,,
,14927,0.2152985781431198,0.2502751648426056,0.056175339967012405,0.02449788898229599,0.014925569295883179,0.021058762446045876,0.09703855216503143,621,,,,,,,
,14927,,,,,,,,621,0.21067726612091064,0.26138678193092346,0.06040776148438454,0.0281384214758873,0.0149497976526618,0.019664769992232323,0.09920413047075272
0.000622,14928,,,,,,,,,,,,,,,
,14951,0.21477532386779785,0.26322904229164124,0.05851418524980545,0.03244097903370857,0.017538661137223244,0.023654593154788017,0.10169212520122528,622,,,,,,,
,14951,,,,,,,,622,0.20797434449195862,0.25236544013023376,0.06145603582262993,0.028183432295918465,0.013444124720990658,0.01943408139050007,0.09714291244745255
0.000623,14952,,,,,,,,,,,,,,,
,14975,0.22457090020179749,0.25973182916641235,0.0700811892747879,0.03330979868769646,0.017346132546663284,0.02531329356133938,0.10505886375904083,623,,,,,,,
,14975,,,,,,,,623,0.20963697135448456,0.255859375,0.06215979531407356,0.028831524774432182,0.015133476816117764,0.020454218611121178,0.09867923706769943
0.000624,14976,,,,,,,,,,,,,,,
,14999,0.22705574333667755,0.26210808753967285,0.06121839955449104,0.027291657403111458,0.01930125616490841,0.021868756040930748,0.10314065217971802,624,,,,,,,
,14999,,,,,,,,624,0.21315525472164154,0.2578292787075043,0.06142128258943558,0.03000131994485855,0.01598343253135681,0.021405166015028954,0.09996595978736877
0.000625,15000,,,,,,,,,,,,,,,
,15023,0.20668917894363403,0.2594374120235443,0.06345539540052414,0.027769770473241806,0.01609400287270546,0.02227788046002388,0.09928727149963379,625,,,,,,,
,15023,,,,,,,,625,0.21711325645446777,0.26313522458076477,0.06520407646894455,0.03120010904967785,0.015725890174508095,0.021168414503335953,0.10225782543420792
0.000626,15024,,,,,,,,,,,,,,,
,15047,0.2131255865097046,0.2609369456768036,0.05975252389907837,0.02696355991065502,0.016803890466690063,0.019524404779076576,0.099517822265625,626,,,,,,,
,15047,,,,,,,,626,0.20956780016422272,0.25872066617012024,0.06143777072429657,0.028809288516640663,0.014376228675246239,0.020004786550998688,0.09881941974163055
0.0006270000000000001,15048,,,,,,,,,,,,,,,
,15071,0.2132885903120041,0.2662181258201599,0.06390856951475143,0.028806375339627266,0.015058494172990322,0.018422752618789673,0.10095049440860748,627,,,,,,,
,15071,,,,,,,,627,0.2137308120727539,0.2619949281215668,0.062499407678842545,0.030749890953302383,0.01484153512865305,0.02078103832900524,0.10076627135276794
0.000628,15072,,,,,,,,,,,,,,,
,15095,0.21391546726226807,0.26089438796043396,0.06230311840772629,0.02613235078752041,0.01466409582644701,0.01928156055510044,0.09953182935714722,628,,,,,,,
,15095,,,,,,,,628,0.2147032767534256,0.2652515470981598,0.06535899639129639,0.030287738889455795,0.015995744615793228,0.022946637123823166,0.10242398828268051
0.000629,15096,,,,,,,,,,,,,,,
,15119,0.21108566224575043,0.26341912150382996,0.060814306139945984,0.03369012847542763,0.01834307610988617,0.02335371822118759,0.10178434103727341,629,,,,,,,
,15119,,,,,,,,629,0.21077854931354523,0.25591573119163513,0.06289032846689224,0.028578413650393486,0.014825775288045406,0.021254876628518105,0.09904061257839203
0.00063,15120,,,,,,,,,,,,,,,
,15143,0.2049633413553238,0.2442033737897873,0.06987001746892929,0.03937602415680885,0.01781991496682167,0.025831878185272217,0.10034410655498505,630,,,,,,,
,15143,,,,,,,,630,0.2140057533979416,0.25939223170280457,0.06659870594739914,0.030177239328622818,0.01718982867896557,0.02175893634557724,0.10152044892311096
0.000631,15144,,,,,,,,,,,,,,,
,15167,0.22887709736824036,0.27014046907424927,0.05690161511301994,0.033760879188776016,0.0160794947296381,0.020987076684832573,0.10445776581764221,631,,,,,,,
,15167,,,,,,,,631,0.21407000720500946,0.2570762634277344,0.06525703519582748,0.028928255662322044,0.014311503618955612,0.019961737096309662,0.09993413090705872
0.000632,15168,,,,,,,,,,,,,,,
,15191,0.23229531943798065,0.28067612648010254,0.0693589523434639,0.03652625158429146,0.02166859619319439,0.028336314484477043,0.11147692799568176,632,,,,,,,
,15191,,,,,,,,632,0.21422944962978363,0.2588288187980652,0.06172648072242737,0.031111160293221474,0.014723937958478928,0.021596727892756462,0.10036943107843399
0.000633,15192,,,,,,,,,,,,,,,
,15215,0.22178316116333008,0.2606620490550995,0.06343141198158264,0.031764961779117584,0.016576791182160378,0.02452947571873665,0.10312464088201523,633,,,,,,,
,15215,,,,,,,,633,0.21896745264530182,0.26522552967071533,0.0651712715625763,0.031224435195326805,0.015383636578917503,0.02172059938311577,0.10294882208108902
0.000634,15216,,,,,,,,,,,,,,,
,15239,0.19454655051231384,0.2536061704158783,0.06227799132466316,0.03040069341659546,0.015605035237967968,0.02437187358736992,0.09680138528347015,634,,,,,,,
,15239,,,,,,,,634,0.20604060590267181,0.25810328125953674,0.060341767966747284,0.0290388073772192,0.013230515643954277,0.02008461207151413,0.09780659526586533
0.000635,15240,,,,,,,,,,,,,,,
,15263,0.23612326383590698,0.2831961214542389,0.06875793635845184,0.03189067170023918,0.015876850113272667,0.02207537181675434,0.10965337604284286,635,,,,,,,
,15263,,,,,,,,635,0.21051818132400513,0.25749078392982483,0.06199582293629646,0.029668662697076797,0.013805152848362923,0.019130388274788857,0.09876816719770432
0.0006360000000000001,15264,,,,,,,,,,,,,,,
,15287,0.217522531747818,0.275239497423172,0.07299231737852097,0.03360399603843689,0.02183472365140915,0.026226529851555824,0.10790326446294785,636,,,,,,,
,15287,,,,,,,,636,0.21333789825439453,0.26040104031562805,0.061994947493076324,0.027761120349168777,0.01822388358414173,0.019892344251275063,0.10026853531599045
0.000637,15288,,,,,,,,,,,,,,,
,15311,0.22214275598526,0.26137882471084595,0.06491909921169281,0.03089509904384613,0.017021391540765762,0.020579900592565536,0.10282284021377563,637,,,,,,,
,15311,,,,,,,,637,0.2135481983423233,0.2609298527240753,0.062282782047986984,0.028991566970944405,0.014265746809542179,0.020372770726680756,0.10006514936685562
0.000638,15312,,,,,,,,,,,,,,,
,15335,0.23048555850982666,0.2867498993873596,0.06639469414949417,0.03504662960767746,0.018070871010422707,0.023682773113250732,0.11007174104452133,638,,,,,,,
,15335,,,,,,,,638,0.2130483239889145,0.25833970308303833,0.05734483152627945,0.0260488111525774,0.013667916879057884,0.018601812422275543,0.09784190356731415
0.000639,15336,,,,,,,,,,,,,,,
,15359,0.22178462147712708,0.28181400895118713,0.07310433685779572,0.03381090983748436,0.021176576614379883,0.024949872866272926,0.10944005101919174,639,,,,,,,
,15359,,,,,,,,639,0.211020827293396,0.2553061544895172,0.05963246896862984,0.029262496158480644,0.019282858818769455,0.01927918940782547,0.09896399080753326
0.00064,15360,,,,,,,,,,,,,,,
,15383,0.19650308787822723,0.2474018633365631,0.05434919148683548,0.025816896930336952,0.015557276085019112,0.018354035913944244,0.09299705922603607,640,,,,,,,
,15383,,,,,,,,640,0.20826953649520874,0.25623318552970886,0.05913342162966728,0.02806316688656807,0.015689697116613388,0.021392934024333954,0.09813033044338226
0.0006410000000000001,15384,,,,,,,,,,,,,,,
,15407,0.21547262370586395,0.2582363784313202,0.06346539407968521,0.030771290883421898,0.01771126314997673,0.023316511884331703,0.10149557888507843,641,,,,,,,
,15407,,,,,,,,641,0.2096102088689804,0.25465911626815796,0.059186141937971115,0.02778128907084465,0.014184602536261082,0.019827792420983315,0.09754153341054916
0.000642,15408,,,,,,,,,,,,,,,
,15431,0.2114713042974472,0.2568186819553375,0.06785016506910324,0.03840561583638191,0.01852412149310112,0.02631307952105999,0.10323049873113632,642,,,,,,,
,15431,,,,,,,,642,0.216347336769104,0.26630139350891113,0.06475615501403809,0.02954501286149025,0.016478335484862328,0.021262045949697495,0.10244838893413544
0.000643,15432,,,,,,,,,,,,,,,
,15455,0.23236550390720367,0.2820143401622772,0.07708504796028137,0.03764313831925392,0.01854611374437809,0.024293845519423485,0.11199133098125458,643,,,,,,,
,15455,,,,,,,,643,0.21318043768405914,0.2651840150356293,0.06127440929412842,0.030041387304663658,0.015125492587685585,0.019957352429628372,0.10079384595155716
0.000644,15456,,,,,,,,,,,,,,,
,15479,0.20955611765384674,0.26625582575798035,0.05932744964957237,0.0310035552829504,0.015557718463242054,0.021646473556756973,0.1005578562617302,644,,,,,,,
,15479,,,,,,,,644,0.20652325451374054,0.2551242709159851,0.05832555517554283,0.029080569744110107,0.014920559711754322,0.02238273061811924,0.09772615879774094
0.0006450000000000001,15480,,,,,,,,,,,,,,,
,15503,0.215683251619339,0.25029996037483215,0.06456084549427032,0.0327574722468853,0.015604217536747456,0.024341082200407982,0.1005411371588707,645,,,,,,,
,15503,,,,,,,,645,0.21075432002544403,0.2657829225063324,0.06501084566116333,0.030138203874230385,0.014847321435809135,0.02329951338469982,0.10163885354995728
0.000646,15504,,,,,,,,,,,,,,,
,15527,0.22201009094715118,0.26841938495635986,0.06863734871149063,0.03553353250026703,0.020065059885382652,0.02482345886528492,0.10658147931098938,646,,,,,,,
,15527,,,,,,,,646,0.21629567444324493,0.25992584228515625,0.05813264474272728,0.028664223849773407,0.015396999195218086,0.021109433844685555,0.09992080181837082
0.000647,15528,,,,,,,,,,,,,,,
,15551,0.20825529098510742,0.2713043689727783,0.07148639857769012,0.03658916801214218,0.020180897787213326,0.025912128388881683,0.10562138259410858,647,,,,,,,
,15551,,,,,,,,647,0.20795516669750214,0.25305071473121643,0.05943021923303604,0.027851291000843048,0.015698855742812157,0.01984618976712227,0.09730540961027145
0.000648,15552,,,,,,,,,,,,,,,
,15575,0.2276720553636551,0.27506452798843384,0.07294359803199768,0.03290930390357971,0.019838247448205948,0.023132547736167908,0.10859338939189911,648,,,,,,,
,15575,,,,,,,,648,0.20805083215236664,0.2578623294830322,0.05948209390044212,0.028131647035479546,0.015730541199445724,0.020367145538330078,0.09827078133821487
0.0006490000000000001,15576,,,,,,,,,,,,,,,
,15599,0.20748049020767212,0.25121480226516724,0.05429403856396675,0.031113648787140846,0.015211272053420544,0.019182056188583374,0.09641604870557785,649,,,,,,,
,15599,,,,,,,,649,0.2137354165315628,0.2594573199748993,0.0598984993994236,0.028553076088428497,0.014564299024641514,0.021186675876379013,0.09956587851047516
0.0006500000000000001,15600,,,,,,,,,,,,,,,
